Year,Team,Elo
2017,Stephen F. Austin,1514.116387
2017,North Carolina Wesleyan,1482.883381
2017,Grambling,1457.907786
2017,Asbury,1485.891774
2017,Texas A&M-Corpus Christi,1587.408415
2017,Louisiana-Monroe,1390.919344
2017,Truett-McConnell,1471.344379
2017,Florida,1700.154032
2017,Adrian,1467.909147
2017,Louisiana State,1479.445438
2017,Centenary (LA),1463.472305
2017,Salve Regina,1480.556472
2017,Vermont,1670.272985
2017,Georgia Southern,1552.057707
2017,Voorhees,1480.878331
2017,Louisiana College,1462.437657
2017,Saint Joseph's (IN),1489.957681
2017,Saint Louis,1408.730079
2017,Long Beach State,1456.963743
2017,Marygrove,1451.307667
2017,Missouri-St. Louis,1480.166382
2017,Seattle,1479.824104
2017,Union (NY),1478.474329
2017,Mansfield,1480.952627
2017,Butler,1696.217821
2017,Indiana,1576.743426
2017,Central Washington,1482.452893
2017,Winthrop,1665.689931
2017,LeTourneau,1470.556906
2017,Bridgewater (VA),1469.416808
2017,Northland,1484.672436
2017,Ball State,1545.127958
2017,Indiana-Kokomo,1472.708573
2017,Navy,1499.375056
2017,Fisher College,1451.701288
2017,Columbia,1454.308608
2017,Auburn,1576.730646
2017,Milwaukee Engineering,1478.679744
2017,Lipscomb,1520.026795
2017,LaGrange,1485.898077
2017,Corban,1484.531095
2017,Manhattanville,1482.19811
2017,Temple,1540.087806
2017,Indiana-Northwest,1485.900194
2017,Paul Quinn,1482.897875
2017,Georgia State,1566.439758
2017,Marshall,1560.682697
2017,Southern Mississippi,1387.075845
2017,Alabama,1551.874513
2017,Louisiana State-Shreveport,1447.614183
2017,Tougaloo,1462.546509
2017,Newberry,1482.511013
2017,Duquesne,1443.382072
2017,Sul Ross State,1465.115383
2017,St. John's (NY),1464.913712
2017,Missouri-Kansas City,1524.436947
2017,Monmouth,1667.512001
2017,Huston-Tillotson,1469.799646
2017,Wagner,1486.719568
2017,Duke,1687.826004
2017,Austin College,1486.069121
2017,Towson,1563.701595
2017,George Fox,1484.898083
2017,Pomona-Pitzer,1468.418151
2017,Stony Brook,1502.018654
2017,William & Mary,1536.123918
2017,St. Edward's,1468.604309
2017,St. Mary's (TX),1486.310035
2017,Syracuse,1550.494077
2017,Clemson,1561.890972
2017,Colgate,1368.334331
2017,Bethel (TN),1483.407449
2017,Notre Dame (CA),1482.06162
2017,Grace,1483.619284
2017,Northern Illinois,1495.251023
2017,Jarvis Christian,1451.082764
2017,Air Force,1470.20398
2017,Albany (NY),1561.432072
2017,Hawaii-Hilo,1482.612903
2017,Keystone,1479.804283
2017,Cal State Dominguez Hills,1480.825368
2017,Virginia Tech,1619.776121
2017,Maryland-Eastern Shore,1409.726404
2017,Salem International,1477.751306
2017,Florida Memorial,1460.088983
2017,UC-Santa Barbara,1360.069338
2017,James Madison,1364.343217
2017,Eastern New Mexico,1490.745199
2017,Wayne State (NE),1483.850471
2017,Santa Clara,1504.672311
2017,Schreiner,1482.212232
2017,Northern Kentucky,1588.987442
2017,Saint Peter's,1535.213516
2017,Oklahoma Baptist,1489.489822
2017,Kentucky Christian,1482.288252
2017,Miami (OH),1433.816778
2017,Southern California,1688.802276
2017,Savannah State,1446.136209
2017,Bucknell,1638.62814
2017,Cal State Northridge,1448.528771
2017,Delaware,1448.258642
2017,Jacksonville,1507.263728
2017,North Carolina Central,1607.249613
2017,Arkansas,1676.478809
2017,Fort Wayne,1580.483659
2017,Montana,1477.659682
2017,Oregon,1735.01156
2017,Pacific Union,1469.441765
2017,North Carolina-Greensboro,1615.384424
2017,Coe,1482.98267
2017,Iowa,1542.833351
2017,Murray State,1498.381937
2017,Radford,1482.157077
2017,Rocky Mountain,1482.734693
2017,San Francisco State,1485.247813
2017,Ohio Christian,1483.525941
2017,Idaho,1527.005725
2017,Stetson,1409.028127
2017,Abilene Christian,1478.804103
2017,Ohio,1596.311237
2017,Walla Walla,1465.745038
2017,North Carolina A&T,1263.267801
2017,Arlington Baptist,1471.285154
2017,Spring Hill,1464.78585
2017,Dayton,1659.873497
2017,Little Rock,1512.858057
2017,Miami (FL),1599.954628
2017,Methodist,1485.471997
2017,Middle Tennessee,1730.505633
2017,Lesley,1486.940913
2017,Piedmont,1470.484517
2017,East Mennonite,1482.357092
2017,Central Arkansas,1353.678619
2017,Northern Iowa,1494.896442
2017,Old Dominion,1567.893996
2017,Omaha,1529.711695
2017,Campbell,1496.853959
2017,McNeese State,1404.966886
2017,Southern Illinois-Edwardsville,1374.372125
2017,Marian,1482.777413
2017,Illinois-Springfield,1463.768389
2017,Staten Island,1485.441397
2017,Chatham,1482.859754
2017,Maine,1348.232988
2017,Canisius,1530.243074
2017,Penn State,1519.302961
2017,Truman State,1483.350759
2017,Wayland Baptist,1480.689164
2017,Edward Waters,1462.935684
2017,St. Andrews,1479.925444
2017,Bowling Green State,1456.540257
2017,Texas College,1477.809787
2017,Georgetown,1521.106916
2017,Bethesda University (CA),1407.409185
2017,Bryn Athyn,1479.970443
2017,Virginia,1652.529779
2017,American,1372.003014
2017,Nicholls State,1501.075861
2017,Michigan,1626.486095
2017,Cumberland,1487.804514
2017,Furman,1581.402876
2017,Army,1443.622702
2017,Presentation College,1473.014142
2017,Western Kentucky,1467.398286
2017,UC-Merced,1482.52519
2017,Simpson,1478.15755
2017,Texas-Dallas,1490.440237
2017,North Carolina-Wilmington,1713.427358
2017,Rust,1487.947821
2017,Trinity (FL),1477.170622
2017,Milligan,1479.293959
2017,NYIT,1482.054257
2017,Michigan State,1581.142513
2017,Point University,1484.98456
2017,Saint Mary's (MN),1486.770806
2017,Crowley's Ridge,1481.078456
2017,Trinity Baptist,1450.851782
2017,McKendree,1485.953397
2017,Cal State Fullerton,1481.272712
2017,Eastern Michigan,1528.154683
2017,Clarks Summit,1465.924831
2017,Northwest Nazarene,1473.859229
2017,John Jay,1486.221945
2017,Providence,1584.045146
2017,Fort Hays State,1483.165086
2017,Valley Forge,1485.054292
2017,Ottawa (KS),1485.938977
2017,Mary,1482.99588
2017,Limestone,1489.193607
2017,Bradley,1448.187566
2017,Belmont,1642.244015
2017,Wake Forest,1587.692703
2017,UC-Riverside,1397.750321
2017,Northwestern,1627.794535
2017,Loyola (IL),1569.856018
2017,Cleveland State,1406.572755
2017,Connecticut,1486.368784
2017,Memphis,1587.085565
2017,Fisk,1461.100961
2017,Missouri Southern State,1485.49388
2017,Elizabeth City State,1481.6962
2017,Wichita State,1701.529561
2017,Central Connecticut State,1321.891947
2017,Wheelock,1486.119712
2017,Montreat,1470.0664
2017,Portland State,1496.970686
2017,Houston,1628.416459
2017,Houston Baptist,1507.364437
2017,Yale,1557.973041
2017,Mars Hill,1440.321286
2017,Drake,1370.969262
2017,Hiram,1484.043097
2017,Illinois-Chicago,1482.349816
2017,Vanguard,1484.11533
2017,Berea,1481.808142
2017,Cairn,1485.42144
2017,St. Thomas (TX),1475.010145
2017,New Hope Christian,1484.482801
2017,Longwood,1351.297573
2017,Stanford,1544.79893
2017,Purdue,1679.404396
2017,Hartford,1343.284665
2017,Samford,1564.697469
2017,Southern Methodist,1704.994929
2017,Tennessee Wesleyan,1485.609281
2017,Texas Southern,1571.483452
2017,East Tennessee State,1667.082843
2017,Florida Gulf Coast,1651.296357
2017,Mitchell,1486.251096
2017,Johnson & Wales (RI),1481.038031
2017,Richmond,1560.58732
2017,La Salle,1536.491664
2017,Averett,1462.57393
2017,St. Francis (IL),1474.657395
2017,Ferris State,1491.92631
2017,Life Pacific,1428.806541
2017,Daniel Webster,1485.736088
2017,Lander,1487.83146
2017,Dallas Christian,1484.977216
2017,Dartmouth,1348.570455
2017,North Dakota State,1598.612241
2017,Dean,1480.8245
2017,Drexel,1391.478905
2017,Lake Erie,1479.40964
2017,Menlo,1486.394969
2017,Cal State Bakersfield,1618.189057
2017,Allen,1436.053004
2017,Valparaiso,1656.41641
2017,Arkansas-Pine Bluff,1342.900174
2017,Brewton-Parker,1464.342684
2017,Selma University,1468.730401
2017,Arkansas-Fort Smith,1485.911896
2017,Villanova,1761.430956
2017,Hampton,1453.972182
2017,South Dakota,1583.409713
2017,Toledo,1519.67049
2017,Oregon State,1332.711573
2017,South Carolina State,1423.92237
2017,Georgia Southwestern,1486.404332
2017,Southern Illinois,1521.329699
2017,Oral Roberts,1383.008597
2017,Marquette,1578.848773
2017,Benedictine (AZ),1462.570889
2017,Mt. St. Mary (NY),1480.807495
2017,North Carolina,1720.661368
2017,Northeastern,1528.767182
2017,UC-Davis,1555.846046
2017,Southeastern Louisiana,1508.303827
2017,Siena Heights,1470.06617
2017,Virginia Wise,1452.14634
2017,Mississippi,1593.606056
2017,Hiwassee,1441.475654
2017,Central Baptist,1473.006605
2017,Fort Valley State,1435.828283
2017,Earlham,1487.465019
2017,Long Island University,1562.340783
2017,Western State,1486.965407
2017,Cornell,1372.101205
2017,Pacific Lutheran,1482.260846
2017,IUPUI,1453.385438
2017,Arizona Christian,1473.978423
2017,San Jose State,1508.71155
2017,Mount St. Mary's,1503.674817
2017,Boston University,1526.154514
2017,Rowan,1490.160314
2017,Coastal Georgia,1463.391291
2017,Jackson State,1450.777452
2017,Texas-El Paso,1443.679117
2017,Youngstown State,1446.609755
2017,Akron,1668.123402
2017,Niagara,1362.772922
2017,Ecclesia,1445.573802
2017,Pennsylvania,1470.896105
2017,Mobile,1483.156357
2017,Massachusetts,1524.531542
2017,Lees-McRae,1489.634234
2017,Austin Peay,1435.697761
2017,Pepperdine,1415.666237
2017,Notre Dame,1675.488729
2017,Spalding,1478.479159
2017,University of the Ozarks,1483.096157
2017,San Diego State,1562.074521
2017,UC-Irvine,1552.554718
2017,Roosevelt,1445.785936
2017,Anderson (SC),1488.661972
2017,Detroit Mercy,1363.312951
2017,Southeast Missouri State,1442.580133
2017,Crown College,1466.774914
2017,Molloy,1484.231949
2017,Boyce,1485.106916
2017,Grand Canyon,1587.797351
2017,East-West,1476.173612
2017,Florida National University,1472.667765
2017,Washington,1437.683205
2017,Gardner-Webb,1522.544885
2017,Wright State,1584.625669
2017,Minnesota-Morris,1487.100291
2017,McPherson,1481.803828
2017,Howard Payne,1439.530972
2017,St. Francis (NY),1307.398442
2017,Utah Valley,1518.185546
2017,Eastern Kentucky,1456.707388
2017,Columbia International,1480.475382
2017,Eureka,1485.226446
2017,Wisconsin,1659.687306
2017,University of California,1625.488624
2017,Vanderbilt,1552.396986
2017,North Carolina State,1547.665059
2017,High Point,1508.985396
2017,Nevada,1681.572672
2017,Pfeiffer,1491.054669
2017,East Central,1483.445426
2017,St. Mary's (MD),1490.710697
2017,Cincinnati,1727.081834
2017,Utah State,1511.899067
2017,Northwestern State,1454.269873
2017,NJIT,1433.496677
2017,Sacramento State,1422.830806
2017,Hawaii,1489.541155
2017,Eastern Illinois,1484.276851
2017,Denver,1520.918461
2017,Tennessee,1547.472546
2017,South Dakota State,1488.116251
2017,Lehigh,1561.301138
2017,Southeastern Oklahoma State,1484.255939
2017,Binghamton,1457.614438
2017,Ohio Dominican,1487.021291
2017,Texas,1463.044083
2017,Texas A&M-International,1480.060685
2017,Texas State,1536.360058
2017,Central Michigan,1545.225188
2017,Virginia Military Institute,1351.106826
2017,Indiana State,1441.38661
2017,Mississippi Valley State,1323.74189
2017,Montana State,1494.079925
2017,Cal Poly,1416.402251
2017,Kean,1478.218756
2017,Wofford,1464.351155
2017,UCLA,1739.887504
2017,Warren Wilson,1454.265805
2017,Moravian,1478.876174
2017,George Washington,1534.885593
2017,Oakland City,1480.537777
2017,Mississippi College,1483.149416
2017,Nevada-Las Vegas,1450.651509
2017,Baylor,1744.249837
2017,Alabama A&M,1244.392096
2017,Texas-San Antonio,1435.004056
2017,Goldey-Beacom,1463.054894
2017,Cal Tech,1482.329945
2017,Morehouse,1485.420638
2017,Saint Francis (PA),1460.966827
2017,Sam Houston State,1584.553018
2017,Western New England,1483.349927
2017,North Florida,1447.874086
2017,Liberty,1545.52633
2017,Kansas,1744.35785
2017,Minnesota-Crookston,1485.498875
2017,Florida College,1436.004099
2017,Ave Maria,1434.116063
2017,South Alabama,1495.056573
2017,Quinnipiac,1414.456158
2017,Brevard,1489.438689
2017,Troy,1522.32279
2017,Cal State Los Angeles,1481.181188
2017,Rogers State,1464.46619
2017,Oklahoma State,1605.643167
2017,Tulsa,1513.754327
2017,Northern New Mexico,1450.100107
2017,Texas-Arlington,1654.31145
2017,Southern Wesleyan,1477.203721
2017,Rider,1502.740179
2017,Princeton,1618.572791
2017,Nebraska,1509.000022
2017,Tusculum,1484.137809
2017,Maine-Presque Isle,1477.126459
2017,Oak Hills Christian,1478.347557
2017,Fairleigh Dickinson,1439.843398
2017,Buena Vista,1486.032761
2017,Rice,1597.020547
2017,Montana Tech,1462.184475
2017,Pittsburgh,1572.610499
2017,Louisville,1695.597444
2017,Arizona State,1498.295264
2017,Washington State,1501.110455
2017,Covenant,1482.974504
2017,Massachusetts-Lowell,1407.923971
2017,Iowa State,1624.336491
2017,Mt. St. Joseph,1480.350681
2017,Oklahoma,1459.529148
2017,Western Oregon,1493.234759
2017,Kenyon,1487.661749
2017,Marist,1382.85992
2017,Hofstra,1492.551269
2017,Ferrum,1475.05231
2017,Delaware State,1383.206423
2017,Chowan,1481.752676
2017,Eastern Washington,1593.218789
2017,Olivet Nazarene,1483.926573
2017,Rochester (MI),1485.812499
2017,Master's,1484.883495
2017,Fairfield,1514.131344
2017,Maryland-Baltimore County,1581.694011
2017,Oglethorpe,1481.765764
2017,Arkansas-Monticello,1483.648784
2017,Mount Saint Vincent,1476.569566
2017,St. Bonaventure,1576.263671
2017,East Carolina,1480.339413
2017,Manhattan,1410.455391
2017,Florida International,1353.003654
2017,Creighton,1691.22859
2017,Illinois Tech,1476.678531
2017,Texas A&M-Kingsville,1478.921846
2017,Urbana,1458.176956
2017,Blue Mountain College,1447.439981
2017,DePaul,1416.616637
2017,Hillsdale,1452.99674
2017,Shenandoah,1463.281181
2017,Wyoming,1578.180473
2017,Alabama State,1356.677095
2017,Sonoma State,1478.433773
2017,Illinois,1585.031995
2017,Westminster,1480.854835
2017,Alaska-Anchorage,1472.523082
2017,Southern Utah,1318.729058
2017,Nazareth,1483.874755
2017,Fairleigh Dickinson-Florham,1480.867827
2017,Claflin,1492.509753
2017,Miles,1470.993631
2017,San Francisco,1601.843727
2017,Webber,1459.952037
2017,Tennessee State,1586.486304
2017,Southern Oregon,1475.229528
2017,Louisiana State-Alexandria,1461.285539
2017,Northwest University,1471.267393
2017,Thomas University,1440.226257
2017,Central Pennsylvania College,1423.213233
2017,Western Carolina,1402.308141
2017,Sacred Heart,1435.511285
2017,Dalton State,1486.281716
2017,Coastal Carolina,1492.990816
2017,Union (TN),1477.737417
2017,Brigham Young,1608.831458
2017,Rhode Island,1629.682826
2017,Milwaukee,1401.22762
2017,Chattanooga,1602.80492
2017,Utah,1593.782221
2017,Charlotte,1485.062217
2017,Linfield,1487.658697
2017,Saint Mary's (CA),1741.295452
2017,Rutgers,1520.805118
2017,Texas-Rio Grande Valley,1415.085718
2017,Olivet,1461.824
2017,Lyndon State,1491.308008
2017,Toccoa Falls,1433.373868
2017,Davidson,1530.906837
2017,Robert Morris,1431.662437
2017,Johnson & Wales (NC),1441.186023
2017,Maryland,1678.920961
2017,Fresno Pacific,1478.878234
2017,Antelope Valley,1451.427939
2017,Arizona,1746.151963
2017,San Diego Christian,1464.51179
2017,Appalachian State,1399.895372
2017,South Carolina Upstate,1518.433103
2017,North Carolina-Asheville,1623.964985
2017,Bristol University,1462.139713
2017,North Dakota,1584.495003
2017,Xavier,1630.849719
2017,New Mexico State,1703.377641
2017,Howard,1366.133002
2017,Fort Lewis,1487.426779
2017,Fontbonne,1464.791611
2017,Palm Beach Atlantic,1485.49843
2017,Western Michigan,1462.619776
2017,West Virginia,1675.098188
2017,Kansas State,1611.610353
2017,Southern-New Orleans,1479.090011
2017,Southern,1469.166168
2017,North Texas,1396.254218
2017,Goucher,1486.662894
2017,New Hampshire,1577.654324
2017,Chicago State,1351.597607
2017,Tulane,1334.067839
2017,Xavier (LA),1465.042843
2017,Lebanon Valley,1487.204428
2017,Norfolk State,1470.643787
2017,Kennesaw State,1423.700036
2017,Kentucky,1734.315404
2017,Evansville,1529.099512
2017,Frostburg State,1477.751082
2017,Fordham,1467.22207
2017,Brescia,1471.606711
2017,Florida Atlantic,1401.47239
2017,Madonna,1485.237789
2017,Sewanee,1484.194383
2017,Missouri,1379.358424
2017,Harvard,1559.697116
2017,Henderson State,1485.103889
2017,Lewis & Clark,1479.927139
2017,Arkansas State,1596.847875
2017,Minnesota,1679.316105
2017,San Diego,1473.788741
2017,Southern Virginia,1476.961519
2017,Iona,1583.049723
2017,New Mexico,1573.476099
2017,Charleston Southern,1435.580979
2017,Belmont Abbey,1489.044557
2017,Central Florida,1612.113267
2017,Bethune-Cookman,1370.700829
2017,Citadel,1452.151797
2017,Western Illinois,1386.057137
2017,Prairie View,1421.121634
2017,North Georgia,1484.517471
2017,West Virginia Wesleyan,1484.779506
2017,Millersville,1484.514019
2017,Louisiana Tech,1603.529952
2017,John Brown,1470.074428
2017,Tennessee-Martin,1587.742424
2017,College of Charleston,1633.046648
2017,Goshen,1488.990277
2017,Fresno State,1560.488796
2017,Washington College,1483.869697
2017,Northeastern State,1483.780579
2017,SUNY-Oneonta,1485.882775
2017,Louisiana,1582.606711
2017,Mayville State,1486.710927
2017,William Jewell,1482.22097
2017,William Jessup,1487.760995
2017,Wabash,1485.319511
2017,Pacific,1439.335873
2017,Oakland,1640.764443
2017,Florida Tech,1489.777023
2017,Southern Nazarene,1492.266218
2017,Virginia Commonwealth,1673.021122
2017,Colorado State,1609.866602
2017,Lamar,1529.57448
2017,Tennessee Tech,1419.362059
2017,Presbyterian,1346.616711
2017,Madaille,1483.276367
2017,Our Lady of the Lake,1468.118522
2017,Holy Names,1471.974644
2017,Coppin State,1353.833148
2017,Colorado Christian,1466.633207
2017,Boston College,1432.06475
2017,Brown,1466.91836
2017,Millsaps,1483.628538
2017,Northern Arizona,1356.458811
2017,Idaho State,1321.664767
2017,South Florida,1383.784577
2017,Florida State,1697.904052
2017,Boise State,1590.549035
2017,Texas Lutheran,1480.934652
2017,Johnson University,1458.750813
2017,George Mason,1565.619081
2017,Williams Baptist,1488.70816
2017,Hood,1487.128584
2017,Incarnate Word,1462.924412
2017,Loyola (MD),1506.003813
2017,Trevecca Nazarene,1484.0601
2017,West Coast Baptist,1473.534962
2017,Hannibal-LaGrange,1481.006484
2017,Kent State,1536.631108
2017,Georgia,1586.287175
2017,Texas Tech,1586.746026
2017,Greensboro,1465.328029
2017,Doane College,1485.655615
2017,Georgia Tech,1558.842553
2017,Weber State,1542.528054
2017,Seton Hall,1587.94958
2017,Oberlin,1479.587076
2017,Wilmington (DE),1482.014062
2017,Colorado,1555.580306
2017,Reinhardt,1483.354634
2017,Sarah Lawrence,1480.101076
2017,Middle Georgia State,1463.631548
2017,New Orleans,1555.51314
2017,Northern Colorado,1438.415532
2017,Trinity Christian,1473.081765
2017,Alabama-Birmingham,1532.763603
2017,Saint Joseph's,1469.826726
2017,Portland,1463.680188
2017,Chaminade,1464.21568
2017,Texas A&M,1555.875183
2017,Loyola (LA),1485.840932
2017,Lafayette,1397.308875
2017,Mississippi State,1545.688072
2017,Missouri S&T,1476.759104
2017,Mercer,1499.404916
2017,Alcorn State,1504.168523
2017,Peace,1485.245837
2017,Holy Cross,1487.744975
2017,Messiah,1485.346996
2017,Buffalo,1511.86449
2017,Emerson,1481.889089
